author_id,author_name,author_page_url,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,pages,year_publication,fiction_nonfiction,period_publication,genre_number
6496644,C.Toni Graham ,/author/show/6496644.C_Toni_Graham,USA and Canada,4.22,https://www.goodreads.com/book/show/36954958-crossroads-and-the-dominion-of-four,36954958,       Crossroads and the Dominion of Four ,Young Adult,Adventure,340,2017,Fiction,21st century,14
123715,Agatha Christie ,/author/show/123715.Agatha_Christie,Europe,4.25,https://www.goodreads.com/book/show/16299.And_Then_There_Were_None,16299,       And Then There Were None ,Mystery,Classics,264,1939,Fiction,20th century or before,10
6376,Starhawk ,/author/show/6376.Starhawk,USA and Canada,4.25,https://www.goodreads.com/book/show/80689.The_Fifth_Sacred_Thing,80689,       The Fifth Sacred Thing ,Fantasy,Fantasy,486,1993,Fiction,20th century or before,6
4933112,Billy London ,/author/show/4933112.Billy_London,Europe,4.03,https://www.goodreads.com/book/show/12368523-windows,12368523,       Windows ,Romance,Romance,406,2011,Fiction,21st century,11
7190965,Meredith Wild ,/author/show/7190965.Meredith_Wild,USA and Canada,4.1,https://www.goodreads.com/book/show/28439738-on-my-knees,28439738,       On My Knees ,Romance,Romance,352,2014,Fiction,21st century,11
6922292,Jennifer Szewczuk ,/author/show/6922292.Jennifer_Szewczuk,USA and Canada,4.21,https://www.goodreads.com/book/show/18004713-million-dollar-miracle,18004713,       Million Dollar Miracle ,Mystery,Humor,112,2013,Fiction,21st century,10
5767871,M.L. Woolley ,/author/show/5767871.M_L_Woolley,USA and Canada,4.08,https://www.goodreads.com/book/show/13553254-dark-passage,13553254,       Dark Passage ,Fantasy,Fantasy,334,2012,Fiction,21st century,6
5028484,Michelle Madow ,/author/show/5028484.Michelle_Madow,USA and Canada,3.57,https://www.goodreads.com/book/show/12177772-remembrance,12177772,       Remembrance ,Young Adult,Romance,324,2011,Fiction,21st century,14
1651861,Jillian Cantor ,/author/show/1651861.Jillian_Cantor,Unknown,3.67,https://www.goodreads.com/book/show/3873296-the-september-sisters,3873296,       The September Sisters ,Young Adult,Realistic Fiction,361,2009,Fiction,21st century,14
1487748,Courtney Summers ,/author/show/1487748.Courtney_Summers,USA and Canada,3.74,https://www.goodreads.com/book/show/3521484-cracked-up-to-be,3521484,       Cracked Up to Be ,Young Adult,Contemporary,214,2008,Fiction,21st century,14
2188726,Sarah Ockler ,/author/show/2188726.Sarah_Ockler,Unknown,3.89,https://www.goodreads.com/book/show/5231173-twenty-boy-summer,5231173,       Twenty Boy Summer ,Young Adult,Romance,290,2009,Fiction,21st century,14
2980339,Shelena Shorts ,/author/show/2980339.Shelena_Shorts,Unknown,3.7,https://www.goodreads.com/book/show/6599113-the-pace,6599113,       The Pace ,Young Adult,Fantasy,312,2009,Fiction,21st century,14
1598076,Sarah MacLean ,/author/show/1598076.Sarah_MacLean,USA and Canada,3.81,https://www.goodreads.com/book/show/3751593-the-season,3751593,       The Season ,Historical,Young Adult,343,2009,Fiction,21st century,7
10317,Maureen Johnson ,/author/show/10317.Maureen_Johnson,USA and Canada,3.64,https://www.goodreads.com/book/show/17020.13_Little_Blue_Envelopes,17020,       13 Little Blue Envelopes ,Young Adult,Contemporary,322,2005,Fiction,21st century,14
4828608,Jocelyn Adams ,/author/show/4828608.Jocelyn_Adams,USA and Canada,3.7,https://www.goodreads.com/book/show/11273366-the-glass-man,11273366,       The Glass Man ,Fantasy,Fantasy,278,2011,Fiction,21st century,6
3023434,Kiki Hamilton ,/author/show/3023434.Kiki_Hamilton,USA and Canada,3.83,https://www.goodreads.com/book/show/6715235-the-faerie-ring,6715235,       The Faerie Ring ,Fantasy,Young Adult,343,2011,Fiction,21st century,6
1569666,E.J. Stevens ,/author/show/1569666.E_J_Stevens,Unknown,3.92,https://www.goodreads.com/book/show/9403048-spirit-storm,9403048,       Spirit Storm ,Fantasy,Young Adult,210,2010,Fiction,21st century,6
4145664,Gretchen McNeil ,/author/show/4145664.Gretchen_McNeil,USA and Canada,3.78,https://www.goodreads.com/book/show/8673931-possess,8673931,       Possess ,Young Adult,Fantasy,382,2011,Fiction,21st century,14
1141209,Donna Grant ,/author/show/1141209.Donna_Grant,USA and Canada,4.31,https://www.goodreads.com/book/show/8578385-untamed-highlander,8578385,       Untamed Highlander ,Fantasy,Romance,325,2011,Fiction,21st century,6
4430487,Trinity Faegen ,/author/show/4430487.Trinity_Faegen,USA and Canada,3.86,https://www.goodreads.com/book/show/10535171-the-redemption-of-ajax,10535171,       The Redemption of Ajax ,Young Adult,Fantasy,438,2011,Fiction,21st century,14
374429,Carolyn MacCullough ,/author/show/374429.Carolyn_MacCullough,USA and Canada,3.95,https://www.goodreads.com/book/show/8572704-always-a-witch,8572704,       Always a Witch ,Young Adult,Fantasy,276,2011,Fiction,21st century,14
4629065,Amber Argyle ,/author/show/4629065.Amber_Argyle,USA and Canada,3.68,https://www.goodreads.com/book/show/10400575-witch-song,10400575,       Witch Song ,Fantasy,Young Adult,305,2011,Fiction,21st century,6
4623294,Sherry Gammon ,/author/show/4623294.Sherry_Gammon,USA and Canada,4.04,https://www.goodreads.com/book/show/10380227-unlovable,10380227,       Unlovable ,Young Adult,Romance,520,2011,Fiction,21st century,14
4126827,Michelle Hodkin ,/author/show/4126827.Michelle_Hodkin,USA and Canada,4.07,https://www.goodreads.com/book/show/11408650-the-unbecoming-of-mara-dyer,11408650,       The Unbecoming of Mara Dyer ,Young Adult,Fantasy,452,2011,Fiction,21st century,14
2931654,Mary Lindsey ,/author/show/2931654.Mary_Lindsey,USA and Canada,3.94,https://www.goodreads.com/book/show/13584415-shattered-souls,13584415,       Shattered Souls ,Young Adult,Fantasy,326,2011,Fiction,21st century,14
4665259,Mayandree Michel ,/author/show/4665259.Mayandree_Michel,USA and Canada,3.55,https://www.goodreads.com/book/show/10915691-betrayal,10915691,       Betrayal ,Young Adult,Fantasy,603,2011,Fiction,21st century,14
88685,Alison Goodman ,/author/show/88685.Alison_Goodman,Unknown,4.11,https://www.goodreads.com/book/show/7992995-eona,7992995,       Eona: The Last Dragoneye ,Fantasy,Young Adult,637,2011,Fiction,21st century,6
4308706,Kady Cross ,/author/show/4308706.Kady_Cross,USA and Canada,3.81,https://www.goodreads.com/book/show/9166877-the-girl-in-the-steel-corset,9166877,       The Girl in the Steel Corset ,Young Adult,Historical,473,2011,Fiction,21st century,14
4905702,Liliana Hart ,/author/show/4905702.Liliana_Hart,USA and Canada,4.01,https://www.goodreads.com/book/show/17153446-dirty-little-secrets,17153446,       Dirty Little Secrets ,Mystery,Romance,307,2011,Fiction,21st century,10
157663,Angie Sage ,/author/show/157663.Angie_Sage,Europe,4.26,https://www.goodreads.com/book/show/355919.Septimus_Heap_Box_Set,355919,       Septimus Heap Box Set: Magyk and Flyte ,Fantasy,Young Adult,0,2007,Fiction,21st century,6
33461,Lynne Ewing ,/author/show/33461.Lynne_Ewing,USA and Canada,3.81,https://www.goodreads.com/book/show/442819.Goddess_of_the_Night,442819,       Goddess of the Night ,Young Adult,Fantasy,294,2000,Fiction,20th century or before,14
99642,Rachel Hawthorne ,/author/show/99642.Rachel_Hawthorne,Unknown,3.81,https://www.goodreads.com/book/show/3567200-moonlight,3567200,       Moonlight ,Young Adult,Shapeshifters,263,2009,Fiction,21st century,14
6001,Carolyn Keene ,/author/show/6001.Carolyn_Keene,Unknown,4.24,https://www.goodreads.com/book/show/32974.Nancy_Drew,32974,       Nancy Drew: #1-6 [Box Set] ,Mystery,Young Adult,0,1930,Fiction,20th century or before,10
8296035,Mari Hamill ,/author/show/8296035.Mari_Hamill,USA and Canada,4.06,https://www.goodreads.com/book/show/22436841-werewolf-nights,22436841,       Werewolf Nights ,Romance,Fantasy,216,2014,Fiction,21st century,11
7074856,R.J. Craddock ,/author/show/7074856.R_J_Craddock,USA and Canada,4.59,https://www.goodreads.com/book/show/17878747-the-forsaken,17878747,       The Forsaken ,Fantasy,Fantasy,395,2013,Fiction,21st century,6
625,Nora Roberts ,/author/show/625.Nora_Roberts,USA and Canada,4.2,https://www.goodreads.com/book/show/59829.Dance_Upon_the_Air,59829,       Dance Upon the Air ,Romance,Fantasy,400,2001,Fiction,21st century,11
6568691,Killion Slade ,/author/show/6568691.Killion_Slade,Unknown,3.81,https://www.goodreads.com/book/show/19305108-exsanguinate,19305108,       Exsanguinate ,Fantasy,Horror,304,2013,Fiction,21st century,6
6950682,Sawyer Bennett ,/author/show/6950682.Sawyer_Bennett,USA and Canada,4.18,https://www.goodreads.com/book/show/40018772-make-it-a-double,40018772,       Make It a Double ,Romance,Romance,398,2014,Fiction,21st century,11
7753662,Corinne Michaels ,/author/show/7753662.Corinne_Michaels,USA and Canada,4.15,https://www.goodreads.com/book/show/28961690-beloved,28961690,       Beloved ,Romance,War,390,2014,Fiction,21st century,11
6466717,Calia Read ,/author/show/6466717.Calia_Read,Unknown,3.98,https://www.goodreads.com/book/show/16466436-unravel,16466436,       Unravel ,Romance,Romance,324,2014,Fiction,21st century,11
6580347,L.B. Simmons ,/author/show/6580347.L_B_Simmons,Unknown,4.09,https://www.goodreads.com/book/show/33861739-into-the-light,33861739,       The Resurrection of Aubrey Miller ,Romance,Romance,311,2014,Fiction,21st century,11
7374424,Aly Martinez ,/author/show/7374424.Aly_Martinez,USA and Canada,4.06,https://www.goodreads.com/book/show/18753789-changing-course,18753789,       Changing Course ,Romance,Romance,251,2014,Fiction,21st century,11
7539785,Rebecca Yarros ,/author/show/7539785.Rebecca_Yarros,Unknown,4.23,https://www.goodreads.com/book/show/20625686-full-measures,20625686,       Full Measures ,Romance,Romance,301,2014,Fiction,21st century,11
6518370,Whitney G. ,/author/show/6518370.Whitney_G_,USA and Canada,4.18,https://www.goodreads.com/book/show/21857294-reasonable-doubt,21857294,       Reasonable Doubt: Volume 3 ,Romance,Adult Fiction,183,2014,Fiction,21st century,11
7847481,Tali Alexander ,/author/show/7847481.Tali_Alexander,Unknown,3.86,https://www.goodreads.com/book/show/21856443-love-in-rewind,21856443,       Love in Rewind ,Romance,Romance,306,2014,Fiction,21st century,11
7324934,R.S. Grey ,/author/show/7324934.R_S_Grey,Unknown,4.18,https://www.goodreads.com/book/show/21915986-with-this-heart,21915986,       With This Heart ,Romance,Romance,318,2014,Fiction,21st century,11
7131935,Beth Ehemann ,/author/show/7131935.Beth_Ehemann,USA and Canada,4.31,https://www.goodreads.com/book/show/18710436-room-for-more,18710436,       Room for More ,Romance,Sports and Games,228,2014,Fiction,21st century,11
7074846,Tillie Cole ,/author/show/7074846.Tillie_Cole,Europe,4.19,https://www.goodreads.com/book/show/22020052-it-ain-t-me-babe,22020052,"       It Ain't Me, Babe ",Romance,Dark,466,2014,Fiction,21st century,11
5784542,A.L. Jackson ,/author/show/5784542.A_L_Jackson,USA and Canada,4.04,https://www.goodreads.com/book/show/17306969-come-to-me-quietly,17306969,       Come to Me Quietly ,Romance,Romance,384,2014,Fiction,21st century,11
6994731,Renee Carlino ,/author/show/6994731.Renee_Carlino,Asia,4.12,https://www.goodreads.com/book/show/19507801-sweet-little-thing,19507801,       Sweet Little Thing ,Romance,Romance,120,2014,Fiction,21st century,11
5759214,Sasha Summers ,/author/show/5759214.Sasha_Summers,USA and Canada,4.14,https://www.goodreads.com/book/show/13498668-medusa-a-love-story,13498668,"       Medusa, A Love Story ",Fantasy,Romance,325,2012,Fiction,21st century,6
944594,Adrian Phoenix ,/author/show/944594.Adrian_Phoenix,USA and Canada,3.6,https://www.goodreads.com/book/show/2081569.A_Rush_of_Wings,2081569,       A Rush of Wings ,Fantasy,Paranormal,416,2008,Fiction,21st century,6
6941668,Danielle DeVor ,/author/show/6941668.Danielle_DeVor,USA and Canada,3.88,https://www.goodreads.com/book/show/27384361-sorrow-s-point,27384361,       Sorrow's Point ,Horror,Fantasy,241,2013,Fiction,21st century,8
927454,Amber Kizer ,/author/show/927454.Amber_Kizer,USA and Canada,3.71,https://www.goodreads.com/book/show/5843145-meridian,5843145,       Meridian ,Young Adult,Fantasy,320,2009,Fiction,21st century,14
8415664,Nancy Haviland ,/author/show/8415664.Nancy_Haviland,USA and Canada,4.07,https://www.goodreads.com/book/show/23470870-the-salvation-of-vengeance,23470870,       The Salvation of Vengeance ,Romance,Romance,407,2015,Fiction,21st century,11
4462782,S.W. Frank ,/author/show/4462782.S_W_Frank,USA and Canada,3.81,https://www.goodreads.com/book/show/13597305-alfonzo,13597305,       Alfonzo ,Romance,Mystery,261,2011,Fiction,21st century,11
6563368,Francette Phal ,/author/show/6563368.Francette_Phal,Asia,3.91,https://www.goodreads.com/book/show/16106409-beautiful-disaster,16106409,       Beautiful Disaster ,Romance,Romance,297,2012,Fiction,21st century,11
7277744,Bethany-Kris ,/author/show/7277744.Bethany_Kris,USA and Canada,4.16,https://www.goodreads.com/book/show/30991362-giovanni,30991362,       Giovanni ,Romance,Romance,324,2015,Fiction,21st century,11
4401574,Sienna Mynx ,/author/show/4401574.Sienna_Mynx,Unknown,4.47,https://www.goodreads.com/book/show/16153261-ti-amo,16153261,       Ti Amo ,Romance,Romance,348,2012,Fiction,21st century,11
8153734,Soraya Naomi ,/author/show/8153734.Soraya_Naomi,Asia,4.13,https://www.goodreads.com/book/show/22755837-for-luca,22755837,       For Luca ,Romance,Dark,260,2014,Fiction,21st century,11
2884305,Jessica Clare ,/author/show/2884305.Jessica_Clare,USA and Canada,4.14,https://www.goodreads.com/book/show/19207601-last-breath,19207601,       Last Breath ,Romance,Romance,280,2014,Fiction,21st century,11
13549895,A. Zavarelli ,/author/show/13549895.A_Zavarelli,USA and Canada,4.19,https://www.goodreads.com/book/show/31309440-crow,31309440,       Crow ,Romance,Dark,314,2016,Fiction,21st century,11
1395810,G.A. Aiken ,/author/show/1395810.G_A_Aiken,Unknown,4.33,https://www.goodreads.com/book/show/17731347-light-my-fire,17731347,       Light My Fire ,Fantasy,Fantasy,483,2014,Fiction,21st century,6
22370,Jill Shalvis ,/author/show/22370.Jill_Shalvis,Unknown,4.16,https://www.goodreads.com/book/show/18628672-then-came-you,18628672,       Then Came You ,Romance,Romance,304,2014,Fiction,21st century,11
7215619,Aurora Rose Reynolds ,/author/show/7215619.Aurora_Rose_Reynolds,USA and Canada,4.29,https://www.goodreads.com/book/show/18781540-until-lilly,18781540,       Until Lilly ,Romance,Romance,258,2014,Fiction,21st century,11
8109273,Melanie  James ,/author/show/8109273.Melanie_James,USA and Canada,4.3,https://www.goodreads.com/book/show/22805780-a-deadly-obsession,22805780,       A Deadly Obsession ,Romance,Suspense,210,2014,Fiction,21st century,11
6521131,Cassia Leo ,/author/show/6521131.Cassia_Leo,USA and Canada,4.02,https://www.goodreads.com/book/show/29539518-black-box,29539518,       Black Box ,Romance,Romance,394,2014,Fiction,21st century,11
7123141,Hilary Storm ,/author/show/7123141.Hilary_Storm,Unknown,4.18,https://www.goodreads.com/book/show/20957360-no-strings-attached,20957360,       No Strings Attached ,Romance,Romance,120,2014,Fiction,21st century,11
6949287,Julie A. Richman ,/author/show/6949287.Julie_A_Richman,Asia,4.27,https://www.goodreads.com/book/show/18659841-moore-than-forever,18659841,       Moore than Forever ,Romance,Romance,265,2014,Fiction,21st century,11
8367459,Emily   Foster ,/author/show/8367459.Emily_Foster,USA and Canada,3.59,https://www.goodreads.com/book/show/22046488-time-after-time,22046488,       Time After Time ,Romance,See top shelves…,215,2014,Fiction,21st century,11
46976,Amanda Stevens ,/author/show/46976.Amanda_Stevens,USA and Canada,3.92,https://www.goodreads.com/book/show/9722219-the-restorer,9722219,       The Restorer ,Fantasy,Mystery,376,2011,Fiction,21st century,6
8685,Mercedes Lackey ,/author/show/8685.Mercedes_Lackey,USA and Canada,3.86,https://www.goodreads.com/book/show/176860.Burning_Water,176860,       Burning Water ,Fantasy,Fantasy,336,1989,Fiction,20th century or before,6
5921279,J.C. Daniels ,/author/show/5921279.J_C_Daniels,Unknown,3.79,https://www.goodreads.com/book/show/14915175-blade-song,14915175,       Blade Song ,Fantasy,Paranormal,174,2012,Fiction,21st century,6
2895111,Nicole Peeler ,/author/show/2895111.Nicole_Peeler,USA and Canada,3.65,https://www.goodreads.com/book/show/6389874-tempest-rising,6389874,       Tempest Rising ,Fantasy,Fantasy,357,2009,Fiction,21st century,6
28550,Katie MacAlister ,/author/show/28550.Katie_MacAlister,Asia,4.01,https://www.goodreads.com/book/show/50750.You_Slay_Me,50750,       You Slay Me ,Fantasy,Romance,334,2004,Fiction,21st century,6
852078,Diana Rowland ,/author/show/852078.Diana_Rowland,USA and Canada,3.93,https://www.goodreads.com/book/show/9640626-my-life-as-a-white-trash-zombie,9640626,       My Life as a White Trash Zombie ,Horror,Fantasy,320,2011,Fiction,21st century,8
46540,Eileen Wilks ,/author/show/46540.Eileen_Wilks,USA and Canada,3.79,https://www.goodreads.com/book/show/81617.Tempting_Danger,81617,       Tempting Danger ,Fantasy,Fantasy,301,2004,Fiction,21st century,6
4485813,Jenn Bennett ,/author/show/4485813.Jenn_Bennett,Unknown,3.78,https://www.goodreads.com/book/show/9795263-kindling-the-moon,9795263,       Kindling the Moon ,Fantasy,Fantasy,358,2011,Fiction,21st century,6
2803627,Kalayna Price ,/author/show/2803627.Kalayna_Price,Unknown,3.96,https://www.goodreads.com/book/show/7823038-grave-witch,7823038,       Grave Witch ,Fantasy,Fantasy,325,2010,Fiction,21st century,6
7092218,Amelia Hutchins ,/author/show/7092218.Amelia_Hutchins,USA and Canada,4.09,https://www.goodreads.com/book/show/17927559-fighting-destiny,17927559,       Fighting Destiny ,Fantasy,Fantasy,394,2013,Fiction,21st century,6
2530,Anna Sewell ,/author/show/2530.Anna_Sewell,Europe,3.95,https://www.goodreads.com/book/show/3685.Black_Beauty,3685,       Black Beauty ,Classics,Fiction,245,1877,Fiction,20th century or before,3
11593,Beatrix Potter ,/author/show/11593.Beatrix_Potter,Europe,4.36,https://www.goodreads.com/book/show/19330.The_Complete_Tales,19330,       The Complete Tales ,Classics,Childrens,400,1986,Fiction,20th century or before,3
13288,Hannah Hurnard ,/author/show/13288.Hannah_Hurnard,Europe,4.3,https://www.goodreads.com/book/show/821056.Hinds_Feet_on_High_Places,821056,       Hinds' Feet on High Places ,Christian Fiction,Fiction,317,1955,Fiction,20th century or before,2
